model_name,model_name_raw,assay_id,UniProt_id,fold_variable_name,loss_fitness,Spearman_fitness
Kermut,kermut,GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,fold_random_5,0.5682612397869233,0.56753420251604
Kermut,kermut,GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,fold_modulo_5,0.6602392628597412,0.491693720065127
Kermut,kermut,GFP_AEQVI_Sarkisyan_2016,GFP_AEQVI,fold_contiguous_5,0.8097000329625249,0.42654966492800434
Kermut,kermut,GLPA_HUMAN_Elazar_2016,GLPA_HUMAN,fold_random_5,0.4428464808525807,0.7645847783335646
Kermut,kermut,GLPA_HUMAN_Elazar_2016,GLPA_HUMAN,fold_modulo_5,0.8929215664929989,0.45949946551991455
Kermut,kermut,GLPA_HUMAN_Elazar_2016,GLPA_HUMAN,fold_contiguous_5,0.9928995464701627,0.39057275049164014
Kermut,kermut,GRB2_HUMAN_Faure_2021,GRB2_HUMAN,fold_random_5,0.1557128148641741,0.9054881778282451
Kermut,kermut,GRB2_HUMAN_Faure_2021,GRB2_HUMAN,fold_modulo_5,0.3037836288907213,0.8239120217744218
Kermut,kermut,GRB2_HUMAN_Faure_2021,GRB2_HUMAN,fold_contiguous_5,0.36969745614027855,0.7908887952304422
Kermut,kermut,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,fold_random_5,0.09880609539083537,0.9161216971710048
Kermut,kermut,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,fold_modulo_5,0.23343239216823722,0.825915647538079
Kermut,kermut,HCP_LAMBD_Tsuboyama_2023_2L6Q,HCP_LAMBD,fold_contiguous_5,0.28685168319589743,0.8152036760104538
Kermut,kermut,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,fold_random_5,0.1530601031516801,0.9226064491453948
Kermut,kermut,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,fold_modulo_5,0.3473353984667059,0.8248364530493804
Kermut,kermut,HECD1_HUMAN_Tsuboyama_2023_3DKM,HECD1_HUMAN,fold_contiguous_5,0.3598532070260633,0.8159007148430275
Kermut,kermut,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,fold_random_5,0.7113883556387175,0.5257186783720839
Kermut,kermut,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,fold_modulo_5,0.7504808184843667,0.4944408504508679
Kermut,kermut,HEM3_HUMAN_Loggerenberg_2023,HEM3_HUMAN,fold_contiguous_5,0.7601822316343659,0.49426931791630857
Kermut,kermut,HIS7_YEAST_Pokusaeva_2019,HIS7_YEAST,fold_random_5,1.2601858465097493,0.040174958731082705
Kermut,kermut,HIS7_YEAST_Pokusaeva_2019,HIS7_YEAST,fold_modulo_5,1.2917388809610209,0.009030122341960205
Kermut,kermut,HIS7_YEAST_Pokusaeva_2019,HIS7_YEAST,fold_contiguous_5,1.171915576070037,0.06998597901407667
Kermut,kermut,HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,fold_random_5,0.44330312124188986,0.7324596005737396
Kermut,kermut,HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,fold_modulo_5,0.5480909828020996,0.6599678546500369
Kermut,kermut,HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,fold_contiguous_5,0.5603765593871346,0.6520417300993652
Kermut,kermut,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,fold_random_5,0.5001848939157244,0.6184729852848433
Kermut,kermut,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,fold_modulo_5,0.8732976074312291,0.45037865917397013
Kermut,kermut,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,HSP82_YEAST,fold_contiguous_5,0.8977207892450834,0.3993567000020668
Kermut,kermut,HSP82_YEAST_Flynn_2019,HSP82_YEAST,fold_random_5,0.37215334459664345,0.657652913490194
Kermut,kermut,HSP82_YEAST_Flynn_2019,HSP82_YEAST,fold_modulo_5,0.5753151078180576,0.5156171234076288
Kermut,kermut,HSP82_YEAST_Flynn_2019,HSP82_YEAST,fold_contiguous_5,0.6078657485432368,0.5023370013869962
Kermut,kermut,HSP82_YEAST_Mishra_2016,HSP82_YEAST,fold_random_5,0.2251846088326457,0.7168916951525287
Kermut,kermut,HSP82_YEAST_Mishra_2016,HSP82_YEAST,fold_modulo_5,0.43112476694589913,0.6031664784013255
Kermut,kermut,HSP82_YEAST_Mishra_2016,HSP82_YEAST,fold_contiguous_5,0.587884097082144,0.6329380596405397
Kermut,kermut,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,fold_random_5,0.5513318651870628,0.6999513687723776
Kermut,kermut,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,fold_modulo_5,0.6458155603354424,0.6495634465030504
Kermut,kermut,HXK4_HUMAN_Gersing_2022_activity,HXK4_HUMAN,fold_contiguous_5,0.6647199513897248,0.6438889829368799
Kermut,kermut,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,fold_random_5,0.4723839594836841,0.6615186819127563
Kermut,kermut,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,fold_modulo_5,0.5906765482820077,0.5719614518577322
Kermut,kermut,HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,fold_contiguous_5,0.6079983733338726,0.5582063582000232
Kermut,kermut,I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,fold_random_5,0.41466849619056345,0.7429801058166271
Kermut,kermut,I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,fold_modulo_5,0.7594406168206258,0.4867686078605712
Kermut,kermut,I6TAH8_I68A0_Doud_2015,I6TAH8_I68A0,fold_contiguous_5,0.8979143444963702,0.3884889841528131
Kermut,kermut,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,fold_random_5,0.27154757874109114,0.7753270605692635
Kermut,kermut,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,fold_modulo_5,0.621159471503909,0.5644471602314692
Kermut,kermut,IF1_ECOLI_Kelsic_2016,IF1_ECOLI,fold_contiguous_5,0.6083804544458576,0.5508514679752143
Kermut,kermut,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,fold_random_5,0.22440999555472593,0.7475586352265936
Kermut,kermut,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,fold_modulo_5,0.45041432060136566,0.6487967246027168
Kermut,kermut,ILF3_HUMAN_Tsuboyama_2023_2L33,ILF3_HUMAN,fold_contiguous_5,0.5808877757125592,0.6084261689061786
Kermut,kermut,ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,fold_random_5,0.1989118656720656,0.8844411636368532
Kermut,kermut,ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,fold_modulo_5,0.3697557350315705,0.7827502384726567
Kermut,kermut,ISDH_STAAW_Tsuboyama_2023_2LHR,ISDH_STAAW,fold_contiguous_5,0.4241735026894184,0.7528015313897093
Kermut,kermut,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,fold_random_5,0.3354126909874533,0.7918549869427078
Kermut,kermut,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,fold_modulo_5,0.6511494827222813,0.5845899047996775
Kermut,kermut,KCNE1_HUMAN_Muhammad_2023_expression,KCNE1_HUMAN,fold_contiguous_5,0.6724296707788244,0.6088051363692469
Kermut,kermut,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,fold_random_5,0.2585703824275763,0.7859287519621526
Kermut,kermut,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,fold_modulo_5,0.4666825842032444,0.6914343667478322
Kermut,kermut,KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,fold_contiguous_5,0.4762876518289619,0.6870534858937655
Kermut,kermut,KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,fold_random_5,0.5510052527805178,0.6999489987249682
Kermut,kermut,KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,fold_modulo_5,0.8556660056829217,0.4685847146178655
Kermut,kermut,KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,fold_contiguous_5,0.8351004955728595,0.5088247206180155
Kermut,kermut,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,fold_random_5,0.8187580728283126,0.47693405742994005
Kermut,kermut,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,fold_modulo_5,0.8347138324818755,0.4580303414681715
Kermut,kermut,KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,fold_contiguous_5,0.8391801058510856,0.4550479740607867
Kermut,kermut,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,fold_random_5,0.40694615503127124,0.6546756846748002
Kermut,kermut,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,fold_modulo_5,0.5915231716451669,0.5066812990720021
Kermut,kermut,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,fold_contiguous_5,0.6128628178430395,0.48692123954960087
Kermut,kermut,KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,fold_random_5,0.4065344611159779,0.807952805453239
Kermut,kermut,KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,fold_modulo_5,0.5113272908682963,0.7412709973716896
Kermut,kermut,KKA2_KLEPN_Melnikov_2014,KKA2_KLEPN,fold_contiguous_5,0.556515187247164,0.74065486883561
Kermut,kermut,LGK_LIPST_Klesmith_2015,LGK_LIPST,fold_random_5,0.41746182852979496,0.7820073667774556
Kermut,kermut,LGK_LIPST_Klesmith_2015,LGK_LIPST,fold_modulo_5,0.5568421314213476,0.6823880013904292
Kermut,kermut,LGK_LIPST_Klesmith_2015,LGK_LIPST,fold_contiguous_5,0.651089002956784,0.625942597368502
Kermut,kermut,LYAM1_HUMAN_Elazar_2016,LYAM1_HUMAN,fold_random_5,0.5244312122142101,0.6951872503791355
Kermut,kermut,LYAM1_HUMAN_Elazar_2016,LYAM1_HUMAN,fold_modulo_5,0.6993475265812609,0.5849966023975143
Kermut,kermut,LYAM1_HUMAN_Elazar_2016,LYAM1_HUMAN,fold_contiguous_5,0.8022544599476473,0.5356367003314607
Kermut,kermut,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,fold_random_5,0.11680113825325866,0.9340641535955422
Kermut,kermut,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,fold_modulo_5,0.32767720615376755,0.8136914328015403
Kermut,kermut,MAFG_MOUSE_Tsuboyama_2023_1K1V,MAFG_MOUSE,fold_contiguous_5,0.3222306452038801,0.8230661209957992
Kermut,kermut,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,fold_random_5,0.10610110860125915,0.9389779608289636
Kermut,kermut,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,fold_modulo_5,0.33822970756697535,0.7846438037087803
Kermut,kermut,MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,fold_contiguous_5,0.3613641759865355,0.7913257925973595
Kermut,kermut,MET_HUMAN_Estevam_2023,MET_HUMAN,fold_random_5,0.39223703530363674,0.6942741079377266
Kermut,kermut,MET_HUMAN_Estevam_2023,MET_HUMAN,fold_modulo_5,0.5290280877733979,0.6387130904924365
Kermut,kermut,MET_HUMAN_Estevam_2023,MET_HUMAN,fold_contiguous_5,0.5330489615572,0.6358954885742545
Kermut,kermut,MK01_HUMAN_Brenan_2016,MK01_HUMAN,fold_random_5,0.6982325020113745,0.5995303969390545
Kermut,kermut,MK01_HUMAN_Brenan_2016,MK01_HUMAN,fold_modulo_5,0.7686775467244586,0.5115151606505091
Kermut,kermut,MK01_HUMAN_Brenan_2016,MK01_HUMAN,fold_contiguous_5,0.8565437411619103,0.4527030267610636
Kermut,kermut,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,fold_random_5,0.32588440971213256,0.7804805113386186
Kermut,kermut,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,fold_modulo_5,0.5713866155059046,0.6391504699280101
Kermut,kermut,MLAC_ECOLI_MacRae_2023,MLAC_ECOLI,fold_contiguous_5,0.598446263574423,0.6285146079982213
Kermut,kermut,MSH2_HUMAN_Jia_2020,MSH2_HUMAN,fold_random_5,0.411784084494681,0.6654488928377491
Kermut,kermut,MSH2_HUMAN_Jia_2020,MSH2_HUMAN,fold_modulo_5,0.5896271546030135,0.5609541055084288
Kermut,kermut,MSH2_HUMAN_Jia_2020,MSH2_HUMAN,fold_contiguous_5,0.7679448089227545,0.3715890981025276
Kermut,kermut,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,fold_random_5,0.407931534444419,0.7626924572794973
Kermut,kermut,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,fold_modulo_5,0.46114734046840034,0.7357135356192397
Kermut,kermut,MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,fold_contiguous_5,0.5020893332246396,0.7098716980945354
Kermut,kermut,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,fold_random_5,0.3872527701702405,0.6981929585170715
Kermut,kermut,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,fold_modulo_5,0.5003577500830297,0.6313520060493867
Kermut,kermut,MTHR_HUMAN_Weile_2021,MTHR_HUMAN,fold_contiguous_5,0.5086241213613326,0.6174297022165717
Kermut,kermut,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,fold_random_5,0.17620680480653453,0.9201079795642412
Kermut,kermut,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,fold_modulo_5,0.3565440141377107,0.8098440544416757
Kermut,kermut,MYO3_YEAST_Tsuboyama_2023_2BTT,MYO3_YEAST,fold_contiguous_5,0.3816830344723839,0.8034196375920695
Kermut,kermut,NCAP_I34A1_Doud_2015,NCAP_I34A1,fold_random_5,0.5748849210983376,0.6544848784875033
Kermut,kermut,NCAP_I34A1_Doud_2015,NCAP_I34A1,fold_modulo_5,0.7573025761839989,0.5052484495544157
Kermut,kermut,NCAP_I34A1_Doud_2015,NCAP_I34A1,fold_contiguous_5,0.8281876318638624,0.43844382424819334
Kermut,kermut,NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,fold_random_5,0.18604104155393736,0.8818690498274848
Kermut,kermut,NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,fold_modulo_5,0.29059577205311105,0.8168389313590037
Kermut,kermut,NKX31_HUMAN_Tsuboyama_2023_2L9R,NKX31_HUMAN,fold_contiguous_5,0.30222376431937004,0.8133316298701478
Kermut,kermut,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,fold_random_5,0.34618559748675226,0.8197585015597842
Kermut,kermut,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,fold_modulo_5,0.4223165272550961,0.776751736041633
Kermut,kermut,NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,fold_contiguous_5,0.41336368128156575,0.7895062925734923
Kermut,kermut,NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,fold_random_5,0.45582078521538616,0.7719854070660523
Kermut,kermut,NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,fold_modulo_5,0.5725531153730239,0.7097734254992321
Kermut,kermut,NPC1_HUMAN_Erwood_2022_RPE1,NPC1_HUMAN,fold_contiguous_5,0.6514003930534418,0.7576804915514593
Kermut,kermut,NRAM_I33A0_Jiang_2016,NRAM_I33A0,fold_random_5,0.4337842493097457,0.7312933151859327
Kermut,kermut,NRAM_I33A0_Jiang_2016,NRAM_I33A0,fold_modulo_5,0.43761881993260743,0.7247657831258647
Kermut,kermut,NRAM_I33A0_Jiang_2016,NRAM_I33A0,fold_contiguous_5,1.5718781150548755,0.19146165250629799
Kermut,kermut,NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,fold_random_5,0.2569397986241001,0.8348231438441356
Kermut,kermut,NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,fold_modulo_5,0.50671107465721,0.6846369613828326
Kermut,kermut,NUD15_HUMAN_Suiter_2020,NUD15_HUMAN,fold_contiguous_5,0.545878280392751,0.6643532271988748
Kermut,kermut,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,fold_random_5,0.0817389647625923,0.9419921923425691
Kermut,kermut,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,fold_modulo_5,0.20217247141308936,0.8798468625286571
Kermut,kermut,NUSA_ECOLI_Tsuboyama_2023_1WCL,NUSA_ECOLI,fold_contiguous_5,0.24396402033455514,0.8812922489592433
Kermut,kermut,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,fold_random_5,0.0771903820004009,0.9561880040243124
Kermut,kermut,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,fold_modulo_5,0.18775644307712852,0.8952650365351172
Kermut,kermut,NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,fold_contiguous_5,0.2128680611264306,0.894585460328643
Kermut,kermut,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,fold_random_5,0.09943927298959392,0.9271432389637513
Kermut,kermut,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,fold_modulo_5,0.27947265869617843,0.835852833538837
Kermut,kermut,OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,fold_contiguous_5,0.3396139619417038,0.8305597841594424
Kermut,kermut,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,fold_random_5,0.20427273436358048,0.8968159894854443
Kermut,kermut,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,fold_modulo_5,0.3974414992433062,0.7336930803039855
Kermut,kermut,ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,fold_contiguous_5,0.4358976446793559,0.7348858592447326
Kermut,kermut,OPSD_HUMAN_Wan_2019,OPSD_HUMAN,fold_random_5,0.4405676106242352,0.7274383565303343
Kermut,kermut,OPSD_HUMAN_Wan_2019,OPSD_HUMAN,fold_modulo_5,0.4715534967032375,0.7344989714957392
Kermut,kermut,OPSD_HUMAN_Wan_2019,OPSD_HUMAN,fold_contiguous_5,0.4920939964826744,0.7387225175647157
Kermut,kermut,OTC_HUMAN_Lo_2023,OTC_HUMAN,fold_random_5,0.25619361153936726,0.8691559164622906
Kermut,kermut,OTC_HUMAN_Lo_2023,OTC_HUMAN,fold_modulo_5,0.3746735437734132,0.8062493921920247
Kermut,kermut,OTC_HUMAN_Lo_2023,OTC_HUMAN,fold_contiguous_5,0.3914185782589267,0.7995039779386548
Kermut,kermut,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,fold_random_5,0.1849626050331897,0.9141375161864661
Kermut,kermut,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,fold_modulo_5,0.4083550083303857,0.8074079767467909
Kermut,kermut,OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,fold_contiguous_5,0.43907853877030956,0.767234406829393
Kermut,kermut,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,fold_random_5,0.6839389745102605,0.5888541419336216
Kermut,kermut,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,fold_modulo_5,0.7493038847756596,0.5286667436722996
Kermut,kermut,OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,fold_contiguous_5,0.7611524798018721,0.5290597049674622
Kermut,kermut,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,fold_random_5,0.5750552678948686,0.661187383981681
Kermut,kermut,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,fold_modulo_5,0.635579956378876,0.6135794812025801
Kermut,kermut,OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,fold_contiguous_5,0.6504735764181907,0.6068308091834375
Kermut,kermut,P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,fold_random_5,0.32243400134538963,0.7657545852532526
Kermut,kermut,P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,fold_modulo_5,0.4338808812269237,0.706171595635153
Kermut,kermut,P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,fold_contiguous_5,0.6065401446354889,0.5637088235534773
Kermut,kermut,P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,fold_random_5,0.42075251895714705,0.7402142984253912
Kermut,kermut,P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,fold_modulo_5,0.47949512144000794,0.6934667656944509
Kermut,kermut,P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,fold_contiguous_5,0.8366031122235116,0.6504186476656525
Kermut,kermut,P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,fold_random_5,0.2120240773740276,0.8851946323397153
Kermut,kermut,P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,fold_modulo_5,0.27057041656134423,0.8592428298716849
Kermut,kermut,P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,fold_contiguous_5,0.5884597712517123,0.7439108697984008
Kermut,kermut,P53_HUMAN_Kotler_2018,P53_HUMAN,fold_random_5,0.3472500924389848,0.7905387911661887
Kermut,kermut,P53_HUMAN_Kotler_2018,P53_HUMAN,fold_modulo_5,0.43002593661754757,0.7439358546011716
Kermut,kermut,P53_HUMAN_Kotler_2018,P53_HUMAN,fold_contiguous_5,0.4667412741631211,0.7241782087790357
Kermut,kermut,P84126_THETH_Chan_2017,P84126_THETH,fold_random_5,0.2498833064808228,0.8586907008784326
Kermut,kermut,P84126_THETH_Chan_2017,P84126_THETH,fold_modulo_5,0.4712173878628039,0.7241689617703227
Kermut,kermut,P84126_THETH_Chan_2017,P84126_THETH,fold_contiguous_5,0.45143591804542677,0.7563968495311088
Kermut,kermut,PA_I34A1_Wu_2015,PA_I34A1,fold_random_5,0.8988760428859088,0.5392654967918094
Kermut,kermut,PA_I34A1_Wu_2015,PA_I34A1,fold_modulo_5,0.9129861123567319,0.4568463289226096
Kermut,kermut,PA_I34A1_Wu_2015,PA_I34A1,fold_contiguous_5,1.0578067136049318,0.2263567359028429
Kermut,kermut,PABP_YEAST_Melamed_2013,PABP_YEAST,fold_random_5,0.23689997094719759,0.8482400260864539
Kermut,kermut,PABP_YEAST_Melamed_2013,PABP_YEAST,fold_modulo_5,0.4168383345248722,0.7489239480305712
Kermut,kermut,PABP_YEAST_Melamed_2013,PABP_YEAST,fold_contiguous_5,0.4660511524945262,0.725965845657311
Kermut,kermut,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,fold_random_5,0.6231604240068357,0.5985779788897055
Kermut,kermut,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,fold_modulo_5,0.6838091565948733,0.5435346670951524
Kermut,kermut,PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,fold_contiguous_5,0.7262629809225642,0.5266539911759285
Kermut,kermut,PHOT_CHLRE_Chen_2023,PHOT_CHLRE,fold_random_5,0.24518162425989862,0.7893858765838088
Kermut,kermut,PHOT_CHLRE_Chen_2023,PHOT_CHLRE,fold_modulo_5,0.45834713250732667,0.6764718253979991
Kermut,kermut,PHOT_CHLRE_Chen_2023,PHOT_CHLRE,fold_contiguous_5,0.48448305398462793,0.6579944882198722
Kermut,kermut,PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,fold_random_5,0.11662378092907753,0.9410423198198594
Kermut,kermut,PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,fold_modulo_5,0.3048267908357799,0.825545410117091
Kermut,kermut,PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,fold_contiguous_5,0.31494196019833237,0.8290863650467677
Kermut,kermut,PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,fold_random_5,0.1365969912768722,0.9273001349488822
Kermut,kermut,PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,fold_modulo_5,0.3479498715244802,0.7651244062501836
Kermut,kermut,PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,fold_contiguous_5,0.3895430209968339,0.748638343703488
Kermut,kermut,PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,fold_random_5,0.15350205291821353,0.866819453636542
Kermut,kermut,PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,fold_modulo_5,0.3107093291883846,0.6839966802184451
Kermut,kermut,PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,fold_contiguous_5,0.36667108697416106,0.6560169269623536
Kermut,kermut,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,fold_random_5,0.4038729724685537,0.7299278948996676
Kermut,kermut,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,fold_modulo_5,0.658658859336693,0.5639246813402705
Kermut,kermut,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,fold_contiguous_5,0.763168078406469,0.49321250258515875
Kermut,kermut,POLG_DEN26_Suphatrakul_2023,POLG_DEN26,fold_random_5,0.2702032450474516,0.8241623508399707
Kermut,kermut,POLG_DEN26_Suphatrakul_2023,POLG_DEN26,fold_modulo_5,0.5551848812692223,0.6556868311764797
Kermut,kermut,POLG_DEN26_Suphatrakul_2023,POLG_DEN26,fold_contiguous_5,0.6078722482055395,0.6288015341243838
Kermut,kermut,POLG_HCVJF_Qi_2014,POLG_HCVJF,fold_random_5,0.501395483843056,0.7036864723466618
Kermut,kermut,POLG_HCVJF_Qi_2014,POLG_HCVJF,fold_modulo_5,0.7593846996835109,0.5944151427398068
Kermut,kermut,POLG_HCVJF_Qi_2014,POLG_HCVJF,fold_contiguous_5,0.7721585588716141,0.5039926655612172
Kermut,kermut,POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,fold_random_5,0.1153161110192104,0.9173138308459077
Kermut,kermut,POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,fold_modulo_5,0.4044132551083262,0.7244009324438984
Kermut,kermut,POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,fold_contiguous_5,0.45056434057639044,0.7262568403497219
Kermut,kermut,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,fold_random_5,0.09365796097982791,0.9498865983957704
Kermut,kermut,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,fold_modulo_5,0.2638995318435208,0.8836317342828561
Kermut,kermut,PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,fold_contiguous_5,0.3163862730892119,0.8678642270007121
Kermut,kermut,PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,fold_random_5,0.5405196239712187,0.6870907007864051
Kermut,kermut,PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,fold_modulo_5,0.5751474107219453,0.6625746387363759
Kermut,kermut,PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,fold_contiguous_5,0.585271882263772,0.6594010489410763
Kermut,kermut,PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,fold_random_5,0.17776859140014536,0.8775778975198499
Kermut,kermut,PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,fold_modulo_5,0.4020281380425992,0.745473299984813
Kermut,kermut,PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,fold_contiguous_5,0.4299894890966609,0.7452804641655225
