model_name,model_name_raw,assay_id,UniProt_id,fold_variable_name,loss_fitness,Spearman_fitness,model_type,model_name_suffix,targets,depth_mutants_group,total_training_steps,total_training_epochs,aa_embeddings,target_prediction_model,target_prediction_head,use_pseudo_likelihood_to_predict_fitness,use_unsupervised_fitness_pred_to_predict_fitness,use_NPT_pseudo_likelihood_to_predict_target,frozen_embedding_parameters,dropout,weight_decay,PNPT_no_reconstruction_error,PNPT_fixed_helper_points,PNPT_ensemble_test_num_seeds,PNPT_deactivate_col_attention,PNPT_tranception_attention,early_stopping_patience,use_validation_set,training_num_assay_sequences_per_batch_per_gpu,eval_num_sequences_to_score_per_batch_per_gpu,eval_num_training_sequences_per_batch_per_gpu,eval_training_sequences_sampling_method,num_MSA_sequences_per_training_instance,embed_dim,ffn_embed_dim,attention_heads,conv_kernel_size,num_protein_npt_layers,total_loss,Std_dev_Spearman_fitness,num_obs_Spearman_fitness,standardized_loss_fitness,standardized_Spearman_fitness
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,P53_HUMAN_Kotler_2018,P53_HUMAN,fold_contiguous_5,0.7154611891,0.5814759832,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,769.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7311430486,0.01420373749,,0.9454158945,0.5536617341
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,P53_HUMAN_Kotler_2018,P53_HUMAN,fold_modulo_5,0.7027567088,0.5784250169,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,714.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.636371787,0.09778006264,,0.8791191244,0.5808795704
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,P84126_THETH_Chan_2017,P84126_THETH,fold_random_5,0.4983457236,0.711213293,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,526.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5125839077,0.01676543817,,0.5638460433,0.7062057182
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,P84126_THETH_Chan_2017,P84126_THETH,fold_contiguous_5,0.6927999146,0.556642334,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,526.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7400006871,0.1026543692,,0.7756225424,0.5969814143
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,P84126_THETH_Chan_2017,P84126_THETH,fold_modulo_5,0.6545521392,0.5828766925,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,526.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7469087166,0.06783607251,,0.827607622,0.5714401018
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PA_I34A1_Wu_2015,PA_I34A1,fold_random_5,0.8312752593,0.5911202249,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,434.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6899007396,0.04739290623,,1.13528971,0.5905631949
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PA_I34A1_Wu_2015,PA_I34A1,fold_contiguous_5,0.8677456278,0.5858926687,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,434.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.466048051,0.06266558295,,1.221237389,0.5517828725
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PA_I34A1_Wu_2015,PA_I34A1,fold_modulo_5,0.8217348555,0.580208054,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,434.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.001664204,0.04615066039,,1.128202423,0.5805450277
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PABP_YEAST_Melamed_2013,PABP_YEAST,fold_random_5,0.4435792036,0.7516427338,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.3574727433,0.04102792013,,0.4980354257,0.7491032781
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PABP_YEAST_Melamed_2013,PABP_YEAST,fold_contiguous_5,0.5846122748,0.6653955636,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.782625734,0.06305658233,,0.7947133935,0.6072404138
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PABP_YEAST_Melamed_2013,PABP_YEAST,fold_modulo_5,0.573892265,0.6615867627,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6565183549,0.04007108138,,0.7002251954,0.6515554231
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,fold_random_5,0.7576686698,0.468413409,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,51.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7737985481,0.00817852753,,1.006705154,0.4713811542
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,fold_contiguous_5,0.7796172083,0.4623742935,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,50.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7212576357,0.0646756044,,1.059397665,0.4519190374
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,fold_modulo_5,0.7739361096,0.4550169539,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,50.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7203782137,0.02997454525,,1.037771153,0.4578154959
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,POLG_HCVJF_Qi_2014,POLG_HCVJF,fold_random_5,0.6647361671,0.6091157094,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,476.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6022038047,0.02951779686,,0.8367714788,0.5951752675
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,POLG_HCVJF_Qi_2014,POLG_HCVJF,fold_contiguous_5,0.802508359,0.4674883652,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,476.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7867123918,0.07386482434,,0.9346130817,0.5164722084
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,POLG_HCVJF_Qi_2014,POLG_HCVJF,fold_modulo_5,0.7830462405,0.5804042486,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,476.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.9051444537,0.1028615014,,1.077051898,0.5070013321
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,fold_random_5,0.7846671524,0.4900137376,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,156.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7596785511,0.01911829081,,1.059065206,0.4896770381
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,fold_contiguous_5,0.8592949564,0.4339196009,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,158.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7017155382,0.08221312884,,1.148239988,0.4448127068
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,fold_modulo_5,0.8321916397,0.4452751927,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,156.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8403006247,0.0442816455,,1.141294268,0.4475446891
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,fold_random_5,0.6324674415,0.5472342796,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,109.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6551209139,0.02894559074,,0.7850150072,0.5471343897
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,fold_contiguous_5,0.6949861071,0.5452442107,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,106.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5834669046,0.2017278625,,1.033709794,0.4704879795
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,fold_modulo_5,0.6685609866,0.5304085887,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,109.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6748129355,0.05368474103,,0.8235897395,0.5305123028
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,fold_random_5,0.7158405635,0.5443096198,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,62.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7376044942,0.00821614377,,0.9326070945,0.5445417707
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,fold_contiguous_5,0.7586682691,0.512326457,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,62.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.901876635,0.05215779705,,1.033554324,0.4969302569
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,fold_modulo_5,0.745186327,0.51203467,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,62.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7280429524,0.03529263717,,0.988357433,0.5117144493
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_random_5,0.5951754772,0.6849433739,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,256.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6129175325,0.01687252753,,0.7261193267,0.6844339457
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_contiguous_5,0.6183917837,0.6698722316,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,263.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6587953717,0.05767280886,,0.7410147036,0.6803203305
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_modulo_5,0.6113488266,0.6748942777,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,263.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5399945747,0.03050804447,,0.751705254,0.6733193332
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_random_5,0.859843069,0.4093622606,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8511140236,0.06982020208,,1.21685724,0.4083775053
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_contiguous_5,0.9785440448,0.3022487563,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8780106523,0.08876419033,,1.56598694,0.286929679
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_modulo_5,0.9661830454,0.3031039182,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7489186287,0.1164542483,,1.531528732,0.2990869726
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_random_5,0.8586966267,0.4326659841,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8150458762,0.05628308884,,1.19651748,0.4321395717
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_contiguous_5,0.9600951222,0.3203457647,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.162412025,0.05515409654,,1.472251557,0.3147663979
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_modulo_5,0.9553002647,0.3069685244,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7288214958,0.09842431949,,1.437343514,0.3246057991
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_random_5,0.6432629998,0.625594479,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,138.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6203663895,0.008889019892,,0.7996340483,0.6244515666
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_contiguous_5,0.7420879874,0.5798350806,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,138.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.61496659,0.05528736594,,1.035889531,0.5015146733
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_modulo_5,0.7075603655,0.5648830188,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,138.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6821418544,0.03163128375,,0.9141895315,0.5657818302
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,fold_random_5,0.6512176174,0.5939155581,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,256.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.673771971,0.0324573627,,0.8075264809,0.5909706121
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,fold_contiguous_5,0.7833016401,0.4927350806,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,249.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.757542633,0.1021547634,,1.101032992,0.4499389806
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,fold_modulo_5,0.7643606871,0.4881663653,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,249.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.8216587596,0.1012348647,,1.015264544,0.4805881627
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,REV_HV1H2_Fernandes_2016,REV_HV1H2,fold_random_5,0.8646353214,0.3739403263,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,370.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.758981851,0.04208975065,,1.240474629,0.3732613378
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,REV_HV1H2_Fernandes_2016,REV_HV1H2,fold_contiguous_5,1.016282625,0.2504937601,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,357.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5871141698,0.1190582508,,1.63607433,0.1940957721
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,REV_HV1H2_Fernandes_2016,REV_HV1H2,fold_modulo_5,0.9458142918,0.2420279891,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,357.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.079117487,0.04618520045,,1.514737284,0.2372090405
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Mavor_2016,RL40A_YEAST,fold_random_5,0.7119810311,0.5821656149,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7164196809,0.05168620896,,0.8858226605,0.5782840539
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Mavor_2016,RL40A_YEAST,fold_contiguous_5,0.9007737002,0.4437900662,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.282602602,0.0479289772,,1.428051253,0.3059859578
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Mavor_2016,RL40A_YEAST,fold_modulo_5,0.8614768671,0.4026167446,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7870341644,0.04639183884,,1.22398982,0.4045873099
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,fold_random_5,0.6554696428,0.6609477327,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7324516361,0.03877261505,,0.7728433409,0.6614294728
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,fold_contiguous_5,0.8818026937,0.4968368029,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,624.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.386698495,0.04876529032,,1.379202862,0.3588201218
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Roscoe_2013,RL40A_YEAST,fold_modulo_5,0.8393884483,0.462282143,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,666.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7847422829,0.04079867128,,1.165375794,0.455509682
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,fold_random_5,0.6951651167,0.5737988776,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,555.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.6174661678,0.03505855589,,0.8421186387,0.5735529481
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,fold_contiguous_5,0.8922433867,0.3900817396,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,555.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.040972128,0.1199845153,,1.286108942,0.3642718372
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,RL40A_YEAST_Roscoe_2014,RL40A_YEAST,fold_modulo_5,0.8834030131,0.376661545,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,555.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.019785735,0.1107773036,,1.274086088,0.361003395
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,fold_random_5,0.7314809747,0.5623936449,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,69.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7463604699,0.02045739174,,0.9617566091,0.5628622501
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,fold_contiguous_5,0.7837593804,0.5595418315,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,68.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.5703023435,0.0776268788,,1.128590512,0.4883174256
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,fold_modulo_5,0.7505649212,0.5441461605,TranceptEVE_pred,All_singles_final_10k_steps,fitness,High,10000.0,68.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,0.7211020169,0.03180643053,,0.9998872912,0.5441206666
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,SCN5A_HUMAN_Glazer_2019,SCN5A_HUMAN,fold_random_5,1.046395628,0.1350187567,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,3333.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.229930486,0.1664783872,,1.650374207,0.1555045673
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,SCN5A_HUMAN_Glazer_2019,SCN5A_HUMAN,fold_contiguous_5,1.032740068,0.1636532817,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,3333.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.2892421,0.113957908,,1.692124573,0.1199040358
OHE - Augmented - TransceptEVE,One_hot_encoding_TranceptEVE_pred_TRUE,SCN5A_HUMAN_Glazer_2019,SCN5A_HUMAN,fold_modulo_5,1.030525945,0.1685298336,TranceptEVE_pred,All_singles_final_10k_steps,fitness,Low,10000.0,3333.0,One_hot_encoding,linear,One_hot_encoding,False,True,False,True,,0.005,False,False,,False,False,5.0,False,64.0,64.0,,,,,,,,,1.130797938,0.170969864,,1.706620345,0.1164739794
